timestamp,price_balancing_energy_positive,price_balancing_energy_negative
1614308400,0.15,0.15
1614309300,0.15,0.15
1614310200,0.15,0.15
1614311100,0.15,0.15
1614312000,0.15,0.15
1614312900,0.15,0.15
1614313800,0.15,0.15
1614314700,0.15,0.15
1614315600,0.15,0.15
1614316500,0.15,0.15
1614317400,0.15,0.15
1614318300,0.15,0.15
1614319200,0.15,0.15
1614320100,0.15,0.15
1614321000,0.15,0.15
1614321900,0.15,0.15
1614322800,0.15,0.15
1614323700,0.15,0.15
1614324600,0.15,0.15
1614325500,0.15,0.15
1614326400,0.15,0.15
1614327300,0.15,0.15
1614328200,0.15,0.15
1614329100,0.15,0.15
1614330000,0.15,0.15
1614330900,0.15,0.15
1614331800,0.15,0.15
1614332700,0.15,0.15
1614333600,0.15,0.15
1614334500,0.15,0.15
1614335400,0.15,0.15
1614336300,0.15,0.15
1614337200,0.15,0.15
1614338100,0.15,0.15
1614339000,0.15,0.15
1614339900,0.15,0.15
1614340800,0.15,0.15
1614341700,0.15,0.15
1614342600,0.15,0.15
1614343500,0.15,0.15
1614344400,0.15,0.15
1614345300,0.15,0.15
1614346200,0.15,0.15
1614347100,0.15,0.15
1614348000,0.15,0.15
1614348900,0.15,0.15
1614349800,0.15,0.15
1614350700,0.15,0.15
1614351600,0.15,0.15
1614352500,0.15,0.15
1614353400,0.15,0.15
1614354300,0.15,0.15
1614355200,0.15,0.15
1614356100,0.15,0.15
1614357000,0.15,0.15
1614357900,0.15,0.15
1614358800,0.15,0.15
1614359700,0.15,0.15
1614360600,0.15,0.15
1614361500,0.15,0.15
1614362400,0.15,0.15
1614363300,0.15,0.15
1614364200,0.15,0.15
1614365100,0.15,0.15
1614366000,0.15,0.15
1614366900,0.15,0.15
1614367800,0.15,0.15
1614368700,0.15,0.15
1614369600,0.15,0.15
1614370500,0.15,0.15
1614371400,0.15,0.15
1614372300,0.15,0.15
1614373200,0.15,0.15
1614374100,0.15,0.15
1614375000,0.15,0.15
1614375900,0.15,0.15
1614376800,0.15,0.15
1614377700,0.15,0.15
1614378600,0.15,0.15
1614379500,0.15,0.15
1614380400,0.15,0.15
1614381300,0.15,0.15
1614382200,0.15,0.15
1614383100,0.15,0.15
1614384000,0.15,0.15
1614384900,0.15,0.15
1614385800,0.15,0.15
1614386700,0.15,0.15
1614387600,0.15,0.15
1614388500,0.15,0.15
1614389400,0.15,0.15
1614390300,0.15,0.15
1614391200,0.15,0.15
1614392100,0.15,0.15
1614393000,0.15,0.15
1614393900,0.15,0.15
1614394800,0.15,0.15
1614395700,0.15,0.15
1614396600,0.15,0.15
1614397500,0.15,0.15
1614398400,0.15,0.15
1614399300,0.15,0.15
1614400200,0.15,0.15
1614401100,0.15,0.15
1614402000,0.15,0.15
1614402900,0.15,0.15
1614403800,0.15,0.15
1614404700,0.15,0.15
1614405600,0.15,0.15
1614406500,0.15,0.15
1614407400,0.15,0.15
1614408300,0.15,0.15
1614409200,0.15,0.15
1614410100,0.15,0.15
1614411000,0.15,0.15
1614411900,0.15,0.15
1614412800,0.15,0.15
1614413700,0.15,0.15
1614414600,0.15,0.15
1614415500,0.15,0.15
1614416400,0.15,0.15
1614417300,0.15,0.15
1614418200,0.15,0.15
1614419100,0.15,0.15
1614420000,0.15,0.15
1614420900,0.15,0.15
1614421800,0.15,0.15
1614422700,0.15,0.15
1614423600,0.15,0.15
1614424500,0.15,0.15
1614425400,0.15,0.15
1614426300,0.15,0.15
1614427200,0.15,0.15
1614428100,0.15,0.15
1614429000,0.15,0.15
1614429900,0.15,0.15
1614430800,0.15,0.15
1614431700,0.15,0.15
1614432600,0.15,0.15
1614433500,0.15,0.15
1614434400,0.15,0.15
1614435300,0.15,0.15
1614436200,0.15,0.15
1614437100,0.15,0.15
1614438000,0.15,0.15
1614438900,0.15,0.15
1614439800,0.15,0.15
1614440700,0.15,0.15
1614441600,0.15,0.15
1614442500,0.15,0.15
1614443400,0.15,0.15
1614444300,0.15,0.15
1614445200,0.15,0.15
1614446100,0.15,0.15
1614447000,0.15,0.15
1614447900,0.15,0.15
1614448800,0.15,0.15
1614449700,0.15,0.15
1614450600,0.15,0.15
1614451500,0.15,0.15
1614452400,0.15,0.15
1614453300,0.15,0.15
1614454200,0.15,0.15
1614455100,0.15,0.15
1614456000,0.15,0.15
1614456900,0.15,0.15
1614457800,0.15,0.15
1614458700,0.15,0.15
1614459600,0.15,0.15
1614460500,0.15,0.15
1614461400,0.15,0.15
1614462300,0.15,0.15
1614463200,0.15,0.15
1614464100,0.15,0.15
1614465000,0.15,0.15
1614465900,0.15,0.15
1614466800,0.15,0.15
1614467700,0.15,0.15
1614468600,0.15,0.15
1614469500,0.15,0.15
1614470400,0.15,0.15
1614471300,0.15,0.15
1614472200,0.15,0.15
1614473100,0.15,0.15
1614474000,0.15,0.15
1614474900,0.15,0.15
1614475800,0.15,0.15
1614476700,0.15,0.15
1614477600,0.15,0.15
1614478500,0.15,0.15
1614479400,0.15,0.15
1614480300,0.15,0.15
1614481200,0.15,0.15
1614482100,0.15,0.15
1614483000,0.15,0.15
1614483900,0.15,0.15
1614484800,0.15,0.15
1614485700,0.15,0.15
1614486600,0.15,0.15
1614487500,0.15,0.15
1614488400,0.15,0.15
1614489300,0.15,0.15
1614490200,0.15,0.15
1614491100,0.15,0.15
1614492000,0.15,0.15
1614492900,0.15,0.15
1614493800,0.15,0.15
1614494700,0.15,0.15
1614495600,0.15,0.15
1614496500,0.15,0.15
1614497400,0.15,0.15
1614498300,0.15,0.15
1614499200,0.15,0.15
1614500100,0.15,0.15
1614501000,0.15,0.15
1614501900,0.15,0.15
1614502800,0.15,0.15
1614503700,0.15,0.15
1614504600,0.15,0.15
1614505500,0.15,0.15
1614506400,0.15,0.15
1614507300,0.15,0.15
1614508200,0.15,0.15
1614509100,0.15,0.15
1614510000,0.15,0.15
1614510900,0.15,0.15
1614511800,0.15,0.15
1614512700,0.15,0.15
1614513600,0.15,0.15
1614514500,0.15,0.15
1614515400,0.15,0.15
1614516300,0.15,0.15
1614517200,0.15,0.15
1614518100,0.15,0.15
1614519000,0.15,0.15
1614519900,0.15,0.15
1614520800,0.15,0.15
1614521700,0.15,0.15
1614522600,0.15,0.15
1614523500,0.15,0.15
1614524400,0.15,0.15
1614525300,0.15,0.15
1614526200,0.15,0.15
1614527100,0.15,0.15
1614528000,0.15,0.15
1614528900,0.15,0.15
1614529800,0.15,0.15
1614530700,0.15,0.15
1614531600,0.15,0.15
1614532500,0.15,0.15
1614533400,0.15,0.15
1614534300,0.15,0.15
1614535200,0.15,0.15
1614536100,0.15,0.15
1614537000,0.15,0.15
1614537900,0.15,0.15
1614538800,0.15,0.15
1614539700,0.15,0.15
1614540600,0.15,0.15
1614541500,0.15,0.15
1614542400,0.15,0.15
1614543300,0.15,0.15
1614544200,0.15,0.15
1614545100,0.15,0.15
1614546000,0.15,0.15
1614546900,0.15,0.15
1614547800,0.15,0.15
1614548700,0.15,0.15
1614549600,0.15,0.15
1614550500,0.15,0.15
1614551400,0.15,0.15
1614552300,0.15,0.15
1614553200,0.15,0.15
1614554100,0.15,0.15
1614555000,0.15,0.15
1614555900,0.15,0.15
1614556800,0.15,0.15
1614557700,0.15,0.15
1614558600,0.15,0.15
1614559500,0.15,0.15
1614560400,0.15,0.15
1614561300,0.15,0.15
1614562200,0.15,0.15
1614563100,0.15,0.15
1614564000,0.15,0.15
1614564900,0.15,0.15
1614565800,0.15,0.15
1614566700,0.15,0.15
1614567600,0.15,0.15
1614568500,0.15,0.15
1614569400,0.15,0.15
1614570300,0.15,0.15
1614571200,0.15,0.15
1614572100,0.15,0.15
1614573000,0.15,0.15
1614573900,0.15,0.15
1614574800,0.15,0.15
1614575700,0.15,0.15
1614576600,0.15,0.15
1614577500,0.15,0.15
1614578400,0.15,0.15
1614579300,0.15,0.15
1614580200,0.15,0.15
1614581100,0.15,0.15
1614582000,0.15,0.15
1614582900,0.15,0.15
1614583800,0.15,0.15
1614584700,0.15,0.15
1614585600,0.15,0.15
1614586500,0.15,0.15
1614587400,0.15,0.15
1614588300,0.15,0.15
1614589200,0.15,0.15
1614590100,0.15,0.15
1614591000,0.15,0.15
1614591900,0.15,0.15
1614592800,0.15,0.15
1614593700,0.15,0.15
1614594600,0.15,0.15
1614595500,0.15,0.15
1614596400,0.15,0.15
1614597300,0.15,0.15
1614598200,0.15,0.15
1614599100,0.15,0.15
1614600000,0.15,0.15
1614600900,0.15,0.15
1614601800,0.15,0.15
1614602700,0.15,0.15
1614603600,0.15,0.15
1614604500,0.15,0.15
1614605400,0.15,0.15
1614606300,0.15,0.15
1614607200,0.15,0.15
1614608100,0.15,0.15
1614609000,0.15,0.15
1614609900,0.15,0.15
1614610800,0.15,0.15
1614611700,0.15,0.15
1614612600,0.15,0.15
1614613500,0.15,0.15
1614614400,0.15,0.15
1614615300,0.15,0.15
1614616200,0.15,0.15
1614617100,0.15,0.15
1614618000,0.15,0.15
1614618900,0.15,0.15
1614619800,0.15,0.15
1614620700,0.15,0.15
1614621600,0.15,0.15
1614622500,0.15,0.15
1614623400,0.15,0.15
1614624300,0.15,0.15
1614625200,0.15,0.15
1614626100,0.15,0.15
1614627000,0.15,0.15
1614627900,0.15,0.15
1614628800,0.15,0.15
1614629700,0.15,0.15
1614630600,0.15,0.15
1614631500,0.15,0.15
1614632400,0.15,0.15
1614633300,0.15,0.15
1614634200,0.15,0.15
1614635100,0.15,0.15
1614636000,0.15,0.15
1614636900,0.15,0.15
1614637800,0.15,0.15
1614638700,0.15,0.15
1614639600,0.15,0.15
1614640500,0.15,0.15
1614641400,0.15,0.15
1614642300,0.15,0.15
1614643200,0.15,0.15
1614644100,0.15,0.15
1614645000,0.15,0.15
1614645900,0.15,0.15
1614646800,0.15,0.15
1614647700,0.15,0.15
1614648600,0.15,0.15
1614649500,0.15,0.15
1614650400,0.15,0.15
1614651300,0.15,0.15
1614652200,0.15,0.15
1614653100,0.15,0.15
1614654000,0.15,0.15
1614654900,0.15,0.15
1614655800,0.15,0.15
1614656700,0.15,0.15
1614657600,0.15,0.15
1614658500,0.15,0.15
1614659400,0.15,0.15
1614660300,0.15,0.15
1614661200,0.15,0.15
1614662100,0.15,0.15
1614663000,0.15,0.15
1614663900,0.15,0.15
1614664800,0.15,0.15
1614665700,0.15,0.15
1614666600,0.15,0.15
1614667500,0.15,0.15
1614668400,0.15,0.15
1614669300,0.15,0.15
1614670200,0.15,0.15
1614671100,0.15,0.15
1614672000,0.15,0.15
1614672900,0.15,0.15
1614673800,0.15,0.15
1614674700,0.15,0.15
1614675600,0.15,0.15
1614676500,0.15,0.15
1614677400,0.15,0.15
1614678300,0.15,0.15
1614679200,0.15,0.15
1614680100,0.15,0.15
1614681000,0.15,0.15
1614681900,0.15,0.15
1614682800,0.15,0.15
1614683700,0.15,0.15
1614684600,0.15,0.15
1614685500,0.15,0.15
1614686400,0.15,0.15
1614687300,0.15,0.15
1614688200,0.15,0.15
1614689100,0.15,0.15
1614690000,0.15,0.15
1614690900,0.15,0.15
1614691800,0.15,0.15
1614692700,0.15,0.15
1614693600,0.15,0.15
1614694500,0.15,0.15
1614695400,0.15,0.15
1614696300,0.15,0.15
1614697200,0.15,0.15
1614698100,0.15,0.15
1614699000,0.15,0.15
1614699900,0.15,0.15
1614700800,0.15,0.15
1614701700,0.15,0.15
1614702600,0.15,0.15
1614703500,0.15,0.15
1614704400,0.15,0.15
1614705300,0.15,0.15
1614706200,0.15,0.15
1614707100,0.15,0.15
1614708000,0.15,0.15
1614708900,0.15,0.15
1614709800,0.15,0.15
1614710700,0.15,0.15
1614711600,0.15,0.15
1614712500,0.15,0.15
1614713400,0.15,0.15
1614714300,0.15,0.15
1614715200,0.15,0.15
1614716100,0.15,0.15
1614717000,0.15,0.15
1614717900,0.15,0.15
1614718800,0.15,0.15
1614719700,0.15,0.15
1614720600,0.15,0.15
1614721500,0.15,0.15
1614722400,0.15,0.15
1614723300,0.15,0.15
1614724200,0.15,0.15
1614725100,0.15,0.15
1614726000,0.15,0.15
1614726900,0.15,0.15
1614727800,0.15,0.15
1614728700,0.15,0.15
1614729600,0.15,0.15
1614730500,0.15,0.15
1614731400,0.15,0.15
1614732300,0.15,0.15
1614733200,0.15,0.15
1614734100,0.15,0.15
1614735000,0.15,0.15
1614735900,0.15,0.15
1614736800,0.15,0.15
1614737700,0.15,0.15
1614738600,0.15,0.15
1614739500,0.15,0.15
1614740400,0.15,0.15
1614741300,0.15,0.15
1614742200,0.15,0.15
1614743100,0.15,0.15
1614744000,0.15,0.15
1614744900,0.15,0.15
1614745800,0.15,0.15
1614746700,0.15,0.15
1614747600,0.15,0.15
1614748500,0.15,0.15
1614749400,0.15,0.15
1614750300,0.15,0.15
1614751200,0.15,0.15
1614752100,0.15,0.15
1614753000,0.15,0.15
1614753900,0.15,0.15
1614754800,0.15,0.15
1614755700,0.15,0.15
1614756600,0.15,0.15
1614757500,0.15,0.15
1614758400,0.15,0.15
1614759300,0.15,0.15
1614760200,0.15,0.15
1614761100,0.15,0.15
1614762000,0.15,0.15
1614762900,0.15,0.15
1614763800,0.15,0.15
1614764700,0.15,0.15
1614765600,0.15,0.15
1614766500,0.15,0.15
1614767400,0.15,0.15
1614768300,0.15,0.15
1614769200,0.15,0.15
1614770100,0.15,0.15
1614771000,0.15,0.15
1614771900,0.15,0.15
1614772800,0.15,0.15
1614773700,0.15,0.15
1614774600,0.15,0.15
1614775500,0.15,0.15
1614776400,0.15,0.15
1614777300,0.15,0.15
1614778200,0.15,0.15
1614779100,0.15,0.15
1614780000,0.15,0.15
1614780900,0.15,0.15
1614781800,0.15,0.15
1614782700,0.15,0.15
1614783600,0.15,0.15
1614784500,0.15,0.15
1614785400,0.15,0.15
1614786300,0.15,0.15
1614787200,0.15,0.15
1614788100,0.15,0.15
1614789000,0.15,0.15
1614789900,0.15,0.15
1614790800,0.15,0.15
1614791700,0.15,0.15
1614792600,0.15,0.15
1614793500,0.15,0.15
1614794400,0.15,0.15
1614795300,0.15,0.15
1614796200,0.15,0.15
1614797100,0.15,0.15
1614798000,0.15,0.15
1614798900,0.15,0.15
1614799800,0.15,0.15
1614800700,0.15,0.15
1614801600,0.15,0.15
1614802500,0.15,0.15
1614803400,0.15,0.15
1614804300,0.15,0.15
1614805200,0.15,0.15
1614806100,0.15,0.15
1614807000,0.15,0.15
1614807900,0.15,0.15
1614808800,0.15,0.15
1614809700,0.15,0.15
1614810600,0.15,0.15
1614811500,0.15,0.15
1614812400,0.15,0.15
1614813300,0.15,0.15
1614814200,0.15,0.15
1614815100,0.15,0.15
1614816000,0.15,0.15
1614816900,0.15,0.15
1614817800,0.15,0.15
1614818700,0.15,0.15
1614819600,0.15,0.15
1614820500,0.15,0.15
1614821400,0.15,0.15
1614822300,0.15,0.15
1614823200,0.15,0.15
1614824100,0.15,0.15
1614825000,0.15,0.15
1614825900,0.15,0.15
1614826800,0.15,0.15
1614827700,0.15,0.15
1614828600,0.15,0.15
1614829500,0.15,0.15
1614830400,0.15,0.15
1614831300,0.15,0.15
1614832200,0.15,0.15
1614833100,0.15,0.15
1614834000,0.15,0.15
1614834900,0.15,0.15
1614835800,0.15,0.15
1614836700,0.15,0.15
1614837600,0.15,0.15
1614838500,0.15,0.15
1614839400,0.15,0.15
1614840300,0.15,0.15
1614841200,0.15,0.15
1614842100,0.15,0.15
1614843000,0.15,0.15
1614843900,0.15,0.15
1614844800,0.15,0.15
1614845700,0.15,0.15
1614846600,0.15,0.15
1614847500,0.15,0.15
1614848400,0.15,0.15
1614849300,0.15,0.15
1614850200,0.15,0.15
1614851100,0.15,0.15
1614852000,0.15,0.15
1614852900,0.15,0.15
1614853800,0.15,0.15
1614854700,0.15,0.15
1614855600,0.15,0.15
1614856500,0.15,0.15
1614857400,0.15,0.15
1614858300,0.15,0.15
1614859200,0.15,0.15
1614860100,0.15,0.15
1614861000,0.15,0.15
1614861900,0.15,0.15
1614862800,0.15,0.15
1614863700,0.15,0.15
1614864600,0.15,0.15
1614865500,0.15,0.15
1614866400,0.15,0.15
1614867300,0.15,0.15
1614868200,0.15,0.15
1614869100,0.15,0.15
1614870000,0.15,0.15
1614870900,0.15,0.15
1614871800,0.15,0.15
1614872700,0.15,0.15
1614873600,0.15,0.15
1614874500,0.15,0.15
1614875400,0.15,0.15
1614876300,0.15,0.15
1614877200,0.15,0.15
1614878100,0.15,0.15
1614879000,0.15,0.15
1614879900,0.15,0.15
1614880800,0.15,0.15
1614881700,0.15,0.15
1614882600,0.15,0.15
1614883500,0.15,0.15
1614884400,0.15,0.15
1614885300,0.15,0.15
1614886200,0.15,0.15
1614887100,0.15,0.15
1614888000,0.15,0.15
1614888900,0.15,0.15
1614889800,0.15,0.15
1614890700,0.15,0.15
1614891600,0.15,0.15
1614892500,0.15,0.15
1614893400,0.15,0.15
1614894300,0.15,0.15
1614895200,0.15,0.15
1614896100,0.15,0.15
1614897000,0.15,0.15
1614897900,0.15,0.15
1614898800,0.15,0.15
1614899700,0.15,0.15
1614900600,0.15,0.15
1614901500,0.15,0.15
1614902400,0.15,0.15
1614903300,0.15,0.15
1614904200,0.15,0.15
1614905100,0.15,0.15
1614906000,0.15,0.15
1614906900,0.15,0.15
1614907800,0.15,0.15
1614908700,0.15,0.15
1614909600,0.15,0.15
1614910500,0.15,0.15
1614911400,0.15,0.15
1614912300,0.15,0.15
1614913200,0.15,0.15
1614914100,0.15,0.15
1614915000,0.15,0.15
1614915900,0.15,0.15
1614916800,0.15,0.15
1614917700,0.15,0.15
1614918600,0.15,0.15
1614919500,0.15,0.15
1614920400,0.15,0.15
1614921300,0.15,0.15
1614922200,0.15,0.15
1614923100,0.15,0.15
1614924000,0.15,0.15
1614924900,0.15,0.15
1614925800,0.15,0.15
1614926700,0.15,0.15
1614927600,0.15,0.15
1614928500,0.15,0.15
1614929400,0.15,0.15
1614930300,0.15,0.15
1614931200,0.15,0.15
1614932100,0.15,0.15
1614933000,0.15,0.15
1614933900,0.15,0.15
1614934800,0.15,0.15
1614935700,0.15,0.15
1614936600,0.15,0.15
1614937500,0.15,0.15
1614938400,0.15,0.15
1614939300,0.15,0.15
1614940200,0.15,0.15
1614941100,0.15,0.15
1614942000,0.15,0.15
1614942900,0.15,0.15
1614943800,0.15,0.15
1614944700,0.15,0.15
1614945600,0.15,0.15
1614946500,0.15,0.15
1614947400,0.15,0.15
1614948300,0.15,0.15
1614949200,0.15,0.15
1614950100,0.15,0.15
1614951000,0.15,0.15
1614951900,0.15,0.15
1614952800,0.15,0.15
1614953700,0.15,0.15
1614954600,0.15,0.15
1614955500,0.15,0.15
1614956400,0.15,0.15
1614957300,0.15,0.15
1614958200,0.15,0.15
1614959100,0.15,0.15
1614960000,0.15,0.15
1614960900,0.15,0.15
1614961800,0.15,0.15
1614962700,0.15,0.15
1614963600,0.15,0.15
1614964500,0.15,0.15
1614965400,0.15,0.15
1614966300,0.15,0.15
1614967200,0.15,0.15
1614968100,0.15,0.15
1614969000,0.15,0.15
1614969900,0.15,0.15
1614970800,0.15,0.15
1614971700,0.15,0.15
1614972600,0.15,0.15
1614973500,0.15,0.15
1614974400,0.15,0.15
1614975300,0.15,0.15
1614976200,0.15,0.15
1614977100,0.15,0.15
1614978000,0.15,0.15
1614978900,0.15,0.15
1614979800,0.15,0.15
1614980700,0.15,0.15
1614981600,0.15,0.15
1614982500,0.15,0.15
1614983400,0.15,0.15
1614984300,0.15,0.15
1614985200,0.15,0.15
1614986100,0.15,0.15
1614987000,0.15,0.15
1614987900,0.15,0.15
1614988800,0.15,0.15
1614989700,0.15,0.15
1614990600,0.15,0.15
1614991500,0.15,0.15
1614992400,0.15,0.15
1614993300,0.15,0.15
1614994200,0.15,0.15
1614995100,0.15,0.15
1614996000,0.15,0.15
1614996900,0.15,0.15
1614997800,0.15,0.15
1614998700,0.15,0.15
1614999600,0.15,0.15
1615000500,0.15,0.15
1615001400,0.15,0.15
1615002300,0.15,0.15
1615003200,0.15,0.15
1615004100,0.15,0.15
1615005000,0.15,0.15
1615005900,0.15,0.15
1615006800,0.15,0.15
1615007700,0.15,0.15
1615008600,0.15,0.15
1615009500,0.15,0.15
1615010400,0.15,0.15
1615011300,0.15,0.15
1615012200,0.15,0.15
1615013100,0.15,0.15
1615014000,0.15,0.15
1615014900,0.15,0.15
1615015800,0.15,0.15
1615016700,0.15,0.15
1615017600,0.15,0.15
1615018500,0.15,0.15
1615019400,0.15,0.15
1615020300,0.15,0.15
1615021200,0.15,0.15
1615022100,0.15,0.15
1615023000,0.15,0.15
1615023900,0.15,0.15
1615024800,0.15,0.15
1615025700,0.15,0.15
1615026600,0.15,0.15
1615027500,0.15,0.15
1615028400,0.15,0.15
1615029300,0.15,0.15
1615030200,0.15,0.15
1615031100,0.15,0.15
1615032000,0.15,0.15
1615032900,0.15,0.15
1615033800,0.15,0.15
1615034700,0.15,0.15
1615035600,0.15,0.15
1615036500,0.15,0.15
1615037400,0.15,0.15
1615038300,0.15,0.15
1615039200,0.15,0.15
1615040100,0.15,0.15
1615041000,0.15,0.15
1615041900,0.15,0.15
1615042800,0.15,0.15
1615043700,0.15,0.15
1615044600,0.15,0.15
1615045500,0.15,0.15
1615046400,0.15,0.15
1615047300,0.15,0.15
1615048200,0.15,0.15
1615049100,0.15,0.15
1615050000,0.15,0.15
1615050900,0.15,0.15
1615051800,0.15,0.15
1615052700,0.15,0.15
1615053600,0.15,0.15
1615054500,0.15,0.15
1615055400,0.15,0.15
1615056300,0.15,0.15
1615057200,0.15,0.15
1615058100,0.15,0.15
1615059000,0.15,0.15
1615059900,0.15,0.15
1615060800,0.15,0.15
1615061700,0.15,0.15
1615062600,0.15,0.15
1615063500,0.15,0.15
1615064400,0.15,0.15
1615065300,0.15,0.15
1615066200,0.15,0.15
1615067100,0.15,0.15
1615068000,0.15,0.15
1615068900,0.15,0.15
1615069800,0.15,0.15
1615070700,0.15,0.15
1615071600,0.15,0.15
1615072500,0.15,0.15
1615073400,0.15,0.15
1615074300,0.15,0.15
1615075200,0.15,0.15
1615076100,0.15,0.15
1615077000,0.15,0.15
1615077900,0.15,0.15
1615078800,0.15,0.15
1615079700,0.15,0.15
1615080600,0.15,0.15
1615081500,0.15,0.15
1615082400,0.15,0.15
1615083300,0.15,0.15
1615084200,0.15,0.15
1615085100,0.15,0.15
1615086000,0.15,0.15
1615086900,0.15,0.15
1615087800,0.15,0.15
1615088700,0.15,0.15
1615089600,0.15,0.15
1615090500,0.15,0.15
1615091400,0.15,0.15
1615092300,0.15,0.15
1615093200,0.15,0.15
1615094100,0.15,0.15
1615095000,0.15,0.15
1615095900,0.15,0.15
1615096800,0.15,0.15
1615097700,0.15,0.15
1615098600,0.15,0.15
1615099500,0.15,0.15
1615100400,0.15,0.15
1615101300,0.15,0.15
1615102200,0.15,0.15
1615103100,0.15,0.15
1615104000,0.15,0.15
1615104900,0.15,0.15
1615105800,0.15,0.15
1615106700,0.15,0.15
1615107600,0.15,0.15
1615108500,0.15,0.15
1615109400,0.15,0.15
1615110300,0.15,0.15
1615111200,0.15,0.15
1615112100,0.15,0.15
1615113000,0.15,0.15
1615113900,0.15,0.15
1615114800,0.15,0.15
1615115700,0.15,0.15
1615116600,0.15,0.15
1615117500,0.15,0.15
1615118400,0.15,0.15
1615119300,0.15,0.15
1615120200,0.15,0.15
1615121100,0.15,0.15
1615122000,0.15,0.15
1615122900,0.15,0.15
1615123800,0.15,0.15
1615124700,0.15,0.15
1615125600,0.15,0.15
1615126500,0.15,0.15
1615127400,0.15,0.15
1615128300,0.15,0.15
1615129200,0.15,0.15
1615130100,0.15,0.15
1615131000,0.15,0.15
1615131900,0.15,0.15
1615132800,0.15,0.15
1615133700,0.15,0.15
1615134600,0.15,0.15
1615135500,0.15,0.15
1615136400,0.15,0.15
1615137300,0.15,0.15
1615138200,0.15,0.15
1615139100,0.15,0.15
1615140000,0.15,0.15
1615140900,0.15,0.15
1615141800,0.15,0.15
1615142700,0.15,0.15
1615143600,0.15,0.15
1615144500,0.15,0.15
1615145400,0.15,0.15
1615146300,0.15,0.15
1615147200,0.15,0.15
1615148100,0.15,0.15
1615149000,0.15,0.15
1615149900,0.15,0.15
1615150800,0.15,0.15
1615151700,0.15,0.15
1615152600,0.15,0.15
1615153500,0.15,0.15
1615154400,0.15,0.15
1615155300,0.15,0.15
1615156200,0.15,0.15
1615157100,0.15,0.15
1615158000,0.15,0.15
1615158900,0.15,0.15
1615159800,0.15,0.15
1615160700,0.15,0.15
1615161600,0.15,0.15
1615162500,0.15,0.15
1615163400,0.15,0.15
1615164300,0.15,0.15
1615165200,0.15,0.15
1615166100,0.15,0.15
1615167000,0.15,0.15
1615167900,0.15,0.15
1615168800,0.15,0.15
1615169700,0.15,0.15
1615170600,0.15,0.15
1615171500,0.15,0.15
1615172400,0.15,0.15
1615173300,0.15,0.15
1615174200,0.15,0.15
1615175100,0.15,0.15
1615176000,0.15,0.15
1615176900,0.15,0.15
1615177800,0.15,0.15
1615178700,0.15,0.15
1615179600,0.15,0.15
1615180500,0.15,0.15
1615181400,0.15,0.15
1615182300,0.15,0.15
1615183200,0.15,0.15
1615184100,0.15,0.15
1615185000,0.15,0.15
1615185900,0.15,0.15
1615186800,0.15,0.15
1615187700,0.15,0.15
1615188600,0.15,0.15
1615189500,0.15,0.15
1615190400,0.15,0.15
1615191300,0.15,0.15
1615192200,0.15,0.15
1615193100,0.15,0.15
1615194000,0.15,0.15
1615194900,0.15,0.15
1615195800,0.15,0.15
1615196700,0.15,0.15
1615197600,0.15,0.15
1615198500,0.15,0.15
1615199400,0.15,0.15
1615200300,0.15,0.15
1615201200,0.15,0.15
1615202100,0.15,0.15
1615203000,0.15,0.15
1615203900,0.15,0.15
1615204800,0.15,0.15
1615205700,0.15,0.15
1615206600,0.15,0.15
1615207500,0.15,0.15
1615208400,0.15,0.15
1615209300,0.15,0.15
1615210200,0.15,0.15
1615211100,0.15,0.15
1615212000,0.15,0.15
1615212900,0.15,0.15
1615213800,0.15,0.15
1615214700,0.15,0.15
1615215600,0.15,0.15
1615216500,0.15,0.15
1615217400,0.15,0.15
1615218300,0.15,0.15
1615219200,0.15,0.15
1615220100,0.15,0.15
1615221000,0.15,0.15
1615221900,0.15,0.15
1615222800,0.15,0.15
1615223700,0.15,0.15
1615224600,0.15,0.15
1615225500,0.15,0.15
1615226400,0.15,0.15
1615227300,0.15,0.15
1615228200,0.15,0.15
1615229100,0.15,0.15
1615230000,0.15,0.15
1615230900,0.15,0.15
1615231800,0.15,0.15
1615232700,0.15,0.15
1615233600,0.15,0.15
1615234500,0.15,0.15
1615235400,0.15,0.15
1615236300,0.15,0.15
1615237200,0.15,0.15
1615238100,0.15,0.15
1615239000,0.15,0.15
1615239900,0.15,0.15
1615240800,0.15,0.15
1615241700,0.15,0.15
1615242600,0.15,0.15
1615243500,0.15,0.15
1615244400,0.15,0.15
1615245300,0.15,0.15
1615246200,0.15,0.15
1615247100,0.15,0.15
1615248000,0.15,0.15
1615248900,0.15,0.15
1615249800,0.15,0.15
1615250700,0.15,0.15
1615251600,0.15,0.15
1615252500,0.15,0.15
1615253400,0.15,0.15
1615254300,0.15,0.15
1615255200,0.15,0.15
1615256100,0.15,0.15
1615257000,0.15,0.15
1615257900,0.15,0.15
1615258800,0.15,0.15
1615259700,0.15,0.15
1615260600,0.15,0.15
1615261500,0.15,0.15
1615262400,0.15,0.15
1615263300,0.15,0.15
1615264200,0.15,0.15
1615265100,0.15,0.15
1615266000,0.15,0.15
1615266900,0.15,0.15
1615267800,0.15,0.15
1615268700,0.15,0.15
1615269600,0.15,0.15
1615270500,0.15,0.15
1615271400,0.15,0.15
1615272300,0.15,0.15
1615273200,0.15,0.15
1615274100,0.15,0.15
